,device,dataset,exp_type,lp_model,attack_method,attack_goal,attack_rate,outputs,seed,datasetsDir,best_test_result,best_val_result
4561,cuda:0,PubMed,poisoning,vgnae,random,availability,0.15,outputs,6,datasets,[0.90375317 0.74195684 0.91544873 0.67962862 0.78010656],[0.90600909 0.74097508 0.91759861 0.67807177 0.77985744]
4562,cuda:0,PubMed,poisoning,vgnae,nodeembeddingattack,availability,0.15,outputs,6,datasets,[0.97111502 0.79312633 0.98872083 0.71070202 0.82697004],[0.97122752 0.7911468  0.99044335 0.70817121 0.82585359]
4563,cuda:0,CiteSeer,poisoning,deepwalk,nodeembeddingattack,availability,0.15,outputs,5,datasets,[0.72544886 0.73385012 0.51162791 0.92093021 0.65780729],[0.76904433 0.75516796 0.55038762 0.93216628 0.69212019]
4564,cuda:0,PubMed,poisoning,node2vec,viking,integrity,0.15,outputs,10,datasets,[0.76303617 0.74092036 0.58030677 0.85493517 0.69134635],[0.72928805 0.73332089 0.53386343 0.81074327 0.64379603]
4565,cuda:0,Cora,poisoning,vgnae,pgd,integrity,0.15,outputs,7,datasets,[0.93669719 0.75851466 0.96877956 0.68198468 0.80046902],[0.95214482 0.75291262 0.97813123 0.6689327  0.79450949]
4566,cuda:0,PubMed,poisoning,gcn,dice,availability,0.1,outputs,5,datasets,[0.91185263 0.84507442 0.84220016 0.8470695  0.84462786],[0.90383378 0.8375423  0.82886136 0.84350622 0.83611971]
4567,cuda:0,Cora,poisoning,gat,clga,integrity,0.2,outputs,5,datasets,[0.79253819 0.72682118 0.60454118 0.80025047 0.6887632 ],[0.82868552 0.76660341 0.67552185 0.82598609 0.74321502]
4568,cuda:0,Cora,poisoning,deepwalk,metattack,availability,0.05,outputs,2,datasets,[0.80209752 0.75811541 0.56898105 0.91515589 0.70169586],[0.80272127 0.77120936 0.59927797 0.91334248 0.72370577]
4569,cuda:0,PubMed,poisoning,vgnae,random,availability,0.1,outputs,7,datasets,[0.92342561 0.75505025 0.93591058 0.68729997 0.7925667 ],[0.92372623 0.75435897 0.93620515 0.68652226 0.79215483]
4570,cuda:0,CiteSeer,poisoning,gat,metattack,availability,0.1,outputs,8,datasets,[0.81333542 0.5        1.         0.5        0.66666669],[0.820473   0.5        1.         0.5        0.66666669]
4571,cuda:0,Cora,poisoning,deepwalk,minmax,availability,0.15,outputs,1,datasets,[0.82470491 0.76549494 0.5883441  0.91117477 0.71500838],[0.80251029 0.75046295 0.55925924 0.9055472  0.69147104]
4572,cuda:0,PubMed,poisoning,gcn,viking,integrity,0.15,outputs,9,datasets,[0.91988267 0.84590006 0.84615386 0.84572458 0.84593916],[0.93282592 0.86019307 0.87743348 0.82421118 0.84999001]
4573,cuda:0,PubMed,poisoning,gat,minmax,availability,0.2,outputs,4,datasets,[0.87090976 0.79523808 0.77152383 0.80993801 0.79026431],[0.86731319 0.79848546 0.77843398 0.81095564 0.79436213]
4574,cuda:0,CiteSeer,poisoning,gcn,minmax,integrity,0.2,outputs,4,datasets,[0.79144641 0.74231613 0.66191    0.78875083 0.71978509],[0.81373626 0.75421828 0.69124424 0.7802341  0.73304826]
4575,cuda:0,CiteSeer,poisoning,vgnae,metattack,availability,0.1,outputs,2,datasets,[0.92002159 0.73554337 0.9302094  0.66953714 0.77863552],[0.921376   0.74       0.93599999 0.67241379 0.78260869]
4576,cuda:0,Cora,poisoning,deepwalk,clga,integrity,0.2,outputs,10,datasets,[0.80217928 0.72989595 0.49574268 0.93238431 0.64731312],[0.81752536 0.75379509 0.54079694 0.94214875 0.68716091]
4577,cuda:0,PubMed,poisoning,node2vec,random,integrity,0.15,outputs,9,datasets,[0.79942888 0.74850553 0.57500565 0.88055962 0.69571149],[0.80149075 0.75095892 0.58348376 0.87735367 0.7008605 ]
4578,cuda:0,PubMed,poisoning,gcn,nodeembeddingattack,availability,0.15,outputs,3,datasets,[0.93264331 0.85778266 0.90193737 0.82875085 0.86379665],[0.93325467 0.85684896 0.90177858 0.82742661 0.86300415]
4579,cuda:0,Cora,poisoning,gat,viking,integrity,0.05,outputs,7,datasets,[0.86101939 0.78235155 0.74456006 0.80552715 0.77384466],[0.88866125 0.81878555 0.80265653 0.82941175 0.81581479]
4580,cuda:0,CiteSeer,poisoning,deepwalk,viking,availability,0.1,outputs,4,datasets,[0.73847564 0.7275449  0.502994   0.9130435  0.64864862],[0.723286   0.71800005 0.48800001 0.90370369 0.63376623]
4581,cuda:0,Cora,poisoning,gca,viking,integrity,0.15,outputs,2,datasets,[0.8840182  0.79015851 0.70387888 0.85077184 0.77038568],[0.90192418 0.80502844 0.72296017 0.86492622 0.78759694]
4582,cuda:0,CiteSeer,poisoning,vgnae,random,availability,0.05,outputs,10,datasets,[0.95024835 0.75940439 0.969697   0.6826039  0.80120873],[0.94351489 0.76519916 0.96436059 0.68965517 0.80419581]
4583,cuda:0,PubMed,poisoning,vgnae,dice,integrity,0.2,outputs,2,datasets,[0.95999988 0.77926912 0.98353261 0.69827034 0.81670882],[0.96018636 0.76429778 0.98521787 0.66701782 0.79547716]
4584,cuda:0,Cora,poisoning,gca,aalp,integrity,0.15,outputs,5,datasets,[0.85412294 0.79564804 0.72469252 0.84454244 0.78004074],[0.90250028 0.82685012 0.77229601 0.86687964 0.81685901]
4585,cuda:0,Cora,poisoning,node2vec,clga,availability,0.2,outputs,3,datasets,[0.76114674 0.71030807 0.46682465 0.90993071 0.61707127],[0.75699382 0.71242088 0.46360761 0.92283463 0.617167  ]
4586,cuda:0,Cora,poisoning,vgnae,aalp,availability,0.15,outputs,9,datasets,[0.81865459 0.6727968  0.84486526 0.62855595 0.72083269],[0.80939596 0.67310496 0.85131198 0.62761956 0.72254873]
4587,cuda:0,CiteSeer,poisoning,gat,metattack,integrity,0.1,outputs,9,datasets,[0.8303697  0.5        1.         0.5        0.66666669],[0.84180292 0.5        1.         0.5        0.66666669]
4588,cuda:0,PubMed,poisoning,gcn,nodeembeddingattack,availability,0.1,outputs,10,datasets,[0.9399141  0.86874926 0.89585161 0.84978896 0.87221259],[0.9399614  0.871647   0.89922285 0.85222143 0.87509143]
4589,cuda:0,CiteSeer,poisoning,gca,nodeembeddingattack,availability,0.15,outputs,1,datasets,[0.92628815 0.83850133 0.74289405 0.91853034 0.82142854],[0.92559876 0.83139539 0.7235142  0.92256999 0.81100655]
4590,cuda:0,CiteSeer,poisoning,node2vec,viking,integrity,0.15,outputs,4,datasets,[0.74360692 0.72859496 0.51920968 0.89329559 0.65671647],[0.75623234 0.73736268 0.52747256 0.90909094 0.6675939 ]
4591,cuda:0,PubMed,poisoning,node2vec,nodeembeddingattack,availability,0.2,outputs,10,datasets,[0.75475552 0.73240978 0.55062044 0.86518222 0.67295676],[0.75403625 0.73448962 0.55555558 0.86517346 0.67662716]
4592,cuda:0,PubMed,poisoning,gca,dice,integrity,0.05,outputs,8,datasets,[0.93597733 0.86558199 0.87108052 0.86160541 0.86631703],[0.93772748 0.86295235 0.87081677 0.85304904 0.86184138]
4593,cuda:0,Cora,poisoning,gca,minmax,integrity,0.1,outputs,2,datasets,[0.88002272 0.80227059 0.74550617 0.84098184 0.79037118],[0.9181999  0.84570312 0.81690139 0.85835093 0.83711338]
4594,cuda:0,CiteSeer,poisoning,gcn,nodeembeddingattack,availability,0.1,outputs,7,datasets,[0.85725127 0.78349578 0.79658955 0.77626115 0.78629398],[0.86814103 0.7872861  0.79706603 0.78177458 0.78934628]
4595,cuda:0,Cora,poisoning,gcn,viking,availability,0.1,outputs,9,datasets,[0.82077499 0.75731498 0.63511187 0.84054667 0.72352946],[0.83629905 0.7698276  0.67241377 0.83511776 0.74498564]
4596,cuda:0,Cora,poisoning,gca,viking,integrity,0.1,outputs,3,datasets,[0.89411809 0.80742842 0.74834436 0.84871244 0.79537451],[0.91160628 0.82447815 0.76091081 0.87173915 0.8125633 ]
4597,cuda:0,PubMed,poisoning,node2vec,pgd,availability,0.05,outputs,6,datasets,[0.80195569 0.7672171  0.65414184 0.8453089  0.73753935],[0.81068256 0.77241719 0.66558373 0.8464399  0.74519545]
4598,cuda:0,CiteSeer,poisoning,node2vec,random,integrity,0.15,outputs,3,datasets,[0.74832785 0.73518115 0.52579582 0.90462703 0.66504687],[0.74538582 0.74285716 0.52747256 0.92664093 0.67226893]
4599,cuda:0,Cora,poisoning,node2vec,minmax,availability,0.15,outputs,5,datasets,[0.81619316 0.76433855 0.59666973 0.89770353 0.71686578],[0.80163409 0.7509259  0.56481481 0.89970499 0.6939705 ]
4600,cuda:0,PubMed,poisoning,deepwalk,minmax,integrity,0.1,outputs,1,datasets,[0.8175851  0.7653113  0.62057298 0.87340266 0.72559428],[0.82161668 0.77169985 0.63496375 0.87297636 0.73518622]
4601,cuda:0,CiteSeer,poisoning,deepwalk,minmax,integrity,0.05,outputs,3,datasets,[0.76198759 0.75301868 0.56641054 0.90367776 0.6963563 ],[0.77032238 0.76019847 0.57522124 0.91068304 0.7050848 ]
4602,cuda:0,PubMed,poisoning,node2vec,pgd,availability,0.05,outputs,1,datasets,[0.80118149 0.76529509 0.65078503 0.84410113 0.73494345],[0.81044536 0.77247131 0.66645008 0.84579438 0.74548763]
4603,cuda:0,Cora,poisoning,vgnae,clga,integrity,0.1,outputs,8,datasets,[0.93966619 0.7513603  0.97067171 0.67477803 0.79612027],[0.94366867 0.75794969 0.97153699 0.68085106 0.80062549]
4604,cuda:0,Cora,poisoning,vgnae,dice,integrity,0.1,outputs,2,datasets,[0.94567952 0.75520341 0.97445601 0.67740875 0.79922406],[0.94682353 0.74440117 0.96799999 0.66255989 0.78667208]
4605,cuda:0,CiteSeer,poisoning,vgnae,nodeembeddingattack,integrity,0.1,outputs,3,datasets,[0.96674804 0.76317234 0.98792535 0.68156002 0.80663231],[0.96661181 0.74204947 0.98984772 0.6446281  0.78078078]
4606,cuda:0,CiteSeer,poisoning,vgnae,viking,integrity,0.05,outputs,7,datasets,[0.96569071 0.76920966 0.99121845 0.68643101 0.81113856],[0.96337882 0.76043956 0.99340659 0.67766117 0.8057041 ]
4607,cuda:0,PubMed,poisoning,node2vec,viking,availability,0.1,outputs,1,datasets,[0.76484749 0.73740888 0.57445884 0.85218656 0.68628979],[0.76381599 0.73574537 0.57562566 0.84680647 0.68536627]
4608,cuda:0,PubMed,poisoning,vgnae,minmax,integrity,0.15,outputs,5,datasets,[0.95697594 0.77587277 0.98127681 0.69555484 0.81407318],[0.96824824 0.777319   0.98729581 0.69470828 0.81555399]
4609,cuda:0,CiteSeer,poisoning,gat,random,availability,0.1,outputs,4,datasets,[0.8036111  0.5        1.         0.5        0.66666669],[0.823161   0.5        1.         0.5        0.66666669]
4610,cuda:0,CiteSeer,poisoning,node2vec,random,integrity,0.2,outputs,6,datasets,[0.74636923 0.72283208 0.49066961 0.91598362 0.63902795],[0.76177032 0.73956048 0.51208794 0.93951613 0.66287339]
4611,cuda:0,PubMed,poisoning,gat,dice,availability,0.05,outputs,2,datasets,[0.91238825 0.84385556 0.84883982 0.84046173 0.84463006],[0.91612793 0.84610188 0.85060841 0.84301025 0.84679228]
4612,cuda:0,CiteSeer,poisoning,node2vec,random,availability,0.1,outputs,4,datasets,[0.71706714 0.70638084 0.46859422 0.89353615 0.6147809 ],[0.746818   0.72750002 0.51200002 0.89982426 0.65264505]
4613,cuda:0,Cora,poisoning,gat,dice,integrity,0.05,outputs,7,datasets,[0.87704487 0.80416274 0.78618735 0.81550539 0.80057812],[0.89565995 0.82270527 0.80708659 0.827447   0.81713992]
4614,cuda:0,PubMed,poisoning,deepwalk,nodeembeddingattack,integrity,0.1,outputs,7,datasets,[0.76286907 0.73031807 0.55120689 0.85887522 0.67147571],[0.77568074 0.76179868 0.59318537 0.85095352 0.69906461]
4615,cuda:0,CiteSeer,poisoning,gcn,aalp,availability,0.1,outputs,3,datasets,[0.75906647 0.70311069 0.60750228 0.75113124 0.67172486],[0.77590602 0.7152015  0.62820512 0.76053214 0.68806422]
4616,cuda:0,Cora,poisoning,vgnae,dice,integrity,0.05,outputs,5,datasets,[0.95001204 0.75402081 0.97540206 0.67606557 0.79860572],[0.95462729 0.752657   0.97047246 0.67166213 0.79388084]
4617,cuda:0,Cora,poisoning,vgnae,clga,integrity,0.15,outputs,5,datasets,[0.93048932 0.74970428 0.96972561 0.67345598 0.79488173],[0.93697955 0.75035596 0.96394688 0.67553191 0.79437061]
4618,cuda:0,CiteSeer,poisoning,gat,minmax,availability,0.1,outputs,1,datasets,[0.87972398 0.5        1.         0.5        0.66666669],[0.88901976 0.5        1.         0.5        0.66666669]
4619,cuda:0,CiteSeer,clean,vgnae,noattack,integrity,0.05,outputs,7,datasets,[0.96940914 0.76893524 0.99012077 0.68645358 0.81078652],[0.97021616 0.77197802 0.99340659 0.68849962 0.81331534]
4620,cuda:0,PubMed,poisoning,node2vec,dice,integrity,0.05,outputs,7,datasets,[0.78137533 0.75741595 0.62294155 0.85211754 0.71972632],[0.78550846 0.76731765 0.63866138 0.85002339 0.72933793]
4621,cuda:0,PubMed,poisoning,node2vec,pgd,integrity,0.05,outputs,7,datasets,[0.81555684 0.76871669 0.67177981 0.83335668 0.74389559],[0.81344169 0.77221125 0.68016285 0.8330794  0.74889481]
4622,cuda:0,Cora,poisoning,deepwalk,viking,availability,0.1,outputs,9,datasets,[0.80509264 0.74569708 0.5395869  0.9180088  0.6796748 ],[0.81916171 0.75086206 0.55344826 0.91452992 0.6895811 ]
4623,cuda:0,Cora,poisoning,vgnae,viking,availability,0.1,outputs,4,datasets,[0.89921192 0.73967298 0.93631667 0.67201977 0.78245235],[0.90458383 0.74224138 0.93620688 0.67453416 0.78411552]
4624,cuda:0,PubMed,poisoning,deepwalk,minmax,availability,0.15,outputs,10,datasets,[0.79417428 0.74449241 0.57209486 0.8731541  0.69126773],[0.79732167 0.7468738  0.57622075 0.87479281 0.69478852]
4625,cuda:0,PubMed,poisoning,gca,pgd,integrity,0.05,outputs,8,datasets,[0.9364968  0.86574745 0.87672007 0.85789967 0.86720777],[0.94097368 0.8731432  0.89052248 0.86035842 0.8751806 ]
4626,cuda:0,Cora,poisoning,gca,pgd,availability,0.15,outputs,7,datasets,[0.91312393 0.83753258 0.81841874 0.85094851 0.83436668],[0.91134863 0.83580142 0.82229966 0.84512085 0.83355409]
4627,cuda:0,PubMed,poisoning,gca,aalp,integrity,0.15,outputs,6,datasets,[0.78048322 0.75169182 0.68655539 0.78939176 0.73439097],[0.91775243 0.85181636 0.88673288 0.82885164 0.85681581]
4628,cuda:0,PubMed,poisoning,deepwalk,dice,availability,0.05,outputs,5,datasets,[0.78841045 0.75174588 0.59743184 0.86412513 0.70644647],[0.78894583 0.75901312 0.61108607 0.86783999 0.71717572]
4629,cuda:0,CiteSeer,poisoning,deepwalk,aalp,integrity,0.2,outputs,1,datasets,[0.71677724 0.75782537 0.57080132 0.91228068 0.70222819],[0.83534153 0.76677668 0.58681321 0.91752577 0.71581775]
4630,cuda:0,CiteSeer,poisoning,gcn,metattack,integrity,0.1,outputs,6,datasets,[0.80146725 0.73655325 0.68166852 0.76572132 0.72125435],[0.83483637 0.76813191 0.74505496 0.781106   0.76265466]
4631,cuda:0,Cora,poisoning,node2vec,metattack,integrity,0.05,outputs,4,datasets,[0.82277048 0.76395458 0.59224218 0.9020173  0.71502   ],[0.85907485 0.78036052 0.62239087 0.90984744 0.73915493]
4632,cuda:0,CiteSeer,poisoning,gca,clga,integrity,0.15,outputs,6,datasets,[0.88027053 0.79143798 0.7036224  0.85352862 0.7713598 ],[0.89422591 0.80981261 0.74115044 0.85787451 0.7952522 ]
4633,cuda:0,PubMed,poisoning,deepwalk,dice,integrity,0.2,outputs,8,datasets,[0.77217797 0.73181254 0.53146851 0.88679779 0.66462147],[0.77035164 0.74650097 0.5360477  0.86885244 0.66303128]
4634,cuda:0,CiteSeer,poisoning,node2vec,pgd,integrity,0.1,outputs,5,datasets,[0.77807406 0.75795829 0.60592753 0.87066245 0.71456307],[0.78939768 0.77433628 0.63474387 0.87692308 0.7364341 ]
4635,cuda:0,Cora,poisoning,deepwalk,random,integrity,0.2,outputs,3,datasets,[0.79569776 0.71019638 0.46168402 0.91815615 0.61441612],[0.83052544 0.73149902 0.50094879 0.92957747 0.65104812]
4636,cuda:0,CiteSeer,poisoning,gca,aalp,integrity,0.05,outputs,1,datasets,[0.8565293  0.78094977 0.68715698 0.84594595 0.7583282 ],[0.91092494 0.81473339 0.75604397 0.85678703 0.80326915]
4637,cuda:0,PubMed,poisoning,gca,dice,integrity,0.1,outputs,7,datasets,[0.92898364 0.85444391 0.84570271 0.86075079 0.85316032],[0.93155238 0.85898626 0.85635489 0.85328555 0.85481745]
4638,cuda:0,PubMed,poisoning,deepwalk,pgd,integrity,0.15,outputs,1,datasets,[0.82459404 0.77816319 0.68204379 0.84437621 0.75457811],[0.83216276 0.78492796 0.69696277 0.84309393 0.76309538]
4639,cuda:0,CiteSeer,poisoning,deepwalk,metattack,integrity,0.05,outputs,5,datasets,[0.75469352 0.73271132 0.50493962 0.92741936 0.6538735 ],[0.79194059 0.76483518 0.5714286  0.93189967 0.70844686]
4640,cuda:0,Cora,poisoning,vgnae,clga,availability,0.15,outputs,4,datasets,[0.85662026 0.70692498 0.86974442 0.65609453 0.74796171],[0.86328939 0.7107438  0.88264465 0.65682657 0.75317349]
4641,cuda:0,Cora,poisoning,gca,metattack,integrity,0.15,outputs,6,datasets,[0.86637883 0.78637332 0.69157994 0.85347342 0.764045  ],[0.8939929  0.80855107 0.72243345 0.87256026 0.79043162]
4642,cuda:0,CiteSeer,poisoning,gat,clga,integrity,0.15,outputs,6,datasets,[0.78072792 0.72365534 0.64763993 0.76375407 0.7009207 ],[0.79456614 0.73072684 0.65121412 0.77326345 0.70701015]
4643,cuda:0,Cora,poisoning,gat,nodeembeddingattack,availability,0.2,outputs,10,datasets,[0.86859354 0.78076923 0.77988166 0.78126854 0.78057444],[0.88644685 0.80568725 0.82701421 0.79318184 0.80974478]
4644,cuda:0,PubMed,poisoning,gat,nodeembeddingattack,integrity,0.2,outputs,3,datasets,[0.92222547 0.84990412 0.83679223 0.85932702 0.84790993],[0.93118314 0.86044562 0.86014408 0.82273573 0.84102416]
4645,cuda:0,PubMed,poisoning,vgnae,clga,availability,0.1,outputs,2,datasets,[0.93406987 0.76945304 0.95067078 0.69777306 0.80482264],[0.93372128 0.76961189 0.95189923 0.69757943 0.80513357]
4646,cuda:0,PubMed,poisoning,node2vec,minmax,integrity,0.15,outputs,8,datasets,[0.81732636 0.76239353 0.61921948 0.86770982 0.72270125],[0.82797507 0.77087104 0.63861161 0.86682063 0.73541903]
4647,cuda:0,PubMed,poisoning,node2vec,random,integrity,0.1,outputs,7,datasets,[0.79996329 0.75563949 0.60309047 0.86787862 0.71165234],[0.79944049 0.75648689 0.60852885 0.86428457 0.71420062]
4648,cuda:0,CiteSeer,poisoning,gcn,clga,availability,0.2,outputs,9,datasets,[0.77696312 0.73465121 0.62604654 0.79976231 0.70232195],[0.76574805 0.72858477 0.60893857 0.8004896  0.69169754]
4649,cuda:0,CiteSeer,poisoning,node2vec,clga,integrity,0.15,outputs,1,datasets,[0.75592436 0.74259055 0.53018659 0.92175573 0.67317075],[0.76342576 0.746696   0.53200883 0.93050194 0.67696625]
4650,cuda:0,Cora,poisoning,gat,random,availability,0.05,outputs,5,datasets,[0.84594323 0.78358883 0.70423806 0.83708465 0.76493633],[0.85562499 0.78113717 0.70397115 0.83244395 0.76283622]
4651,cuda:0,Cora,poisoning,vgnae,pgd,availability,0.2,outputs,4,datasets,[0.95350248 0.77861446 0.97848535 0.69904703 0.81549219],[0.94381243 0.77327586 0.96896553 0.69640644 0.81038212]
4652,cuda:0,CiteSeer,poisoning,node2vec,dice,integrity,0.05,outputs,1,datasets,[0.74630718 0.75658619 0.58177829 0.89451474 0.70502156],[0.74846154 0.75698322 0.56818181 0.9009009  0.69686413]
4653,cuda:0,Cora,poisoning,deepwalk,metattack,integrity,0.1,outputs,4,datasets,[0.82019225 0.75372607 0.55723745 0.91816056 0.69355309],[0.85648126 0.76744187 0.57685012 0.93251532 0.71277839]
4654,cuda:0,CiteSeer,poisoning,gca,dice,availability,0.2,outputs,7,datasets,[0.84170143 0.77205878 0.65686274 0.85350317 0.74238223],[0.84778172 0.76960784 0.65795207 0.84712481 0.74064988]
4655,cuda:0,Cora,poisoning,deepwalk,viking,availability,0.05,outputs,6,datasets,[0.8287627  0.77164114 0.59603244 0.91869354 0.72299707],[0.80758905 0.75812274 0.57761735 0.9039548  0.70484585]
4656,cuda:0,Cora,poisoning,gca,viking,availability,0.2,outputs,5,datasets,[0.82679754 0.75828725 0.61957377 0.85745496 0.71935856],[0.8234828  0.75197476 0.59873617 0.86332572 0.70708954]
4657,cuda:0,PubMed,poisoning,node2vec,viking,availability,0.2,outputs,2,datasets,[0.73064239 0.70992345 0.5095107  0.85035437 0.6372171 ],[0.72389563 0.70477384 0.49964106 0.84723067 0.62858433]
4658,cuda:0,Cora,poisoning,node2vec,aalp,integrity,0.05,outputs,8,datasets,[0.81553799 0.77436137 0.63103122 0.88461536 0.73660958],[0.85735195 0.79127133 0.65654647 0.89870131 0.75877196]
4659,cuda:0,Cora,poisoning,gcn,aalp,integrity,0.05,outputs,4,datasets,[0.85132902 0.78997159 0.7644276  0.80558324 0.78446591],[0.90735393 0.83681214 0.84060723 0.83427495 0.83742911]
4660,cuda:0,CiteSeer,poisoning,gcn,minmax,integrity,0.05,outputs,4,datasets,[0.83645612 0.76207465 0.72338092 0.78405708 0.75249791],[0.83924195 0.76957005 0.74336284 0.78321677 0.76276958]
4661,cuda:0,Cora,poisoning,gcn,clga,availability,0.2,outputs,4,datasets,[0.76770357 0.71228278 0.53080571 0.83323002 0.64849216],[0.77975034 0.72270572 0.54113925 0.84968942 0.66118902]
4662,cuda:0,CiteSeer,poisoning,vgnae,minmax,integrity,0.15,outputs,8,datasets,[0.95708628 0.7604281  0.98024148 0.68089973 0.80359954],[0.96595167 0.7617713  0.99771166 0.67335907 0.80405717]
4663,cuda:0,CiteSeer,poisoning,node2vec,nodeembeddingattack,availability,0.05,outputs,8,datasets,[0.7812485  0.7745381  0.60739028 0.91240245 0.72928941],[0.79990248 0.7800926  0.61574072 0.91724139 0.7368421 ]
4664,cuda:0,Cora,poisoning,gca,nodeembeddingattack,availability,0.2,outputs,5,datasets,[0.91011029 0.8162722  0.73964494 0.87351501 0.80102533],[0.91753891 0.82642186 0.74881518 0.88639551 0.81181759]
4665,cuda:0,PubMed,poisoning,vgnae,dice,integrity,0.2,outputs,10,datasets,[0.96024939 0.77901534 0.98398376 0.69789208 0.81660543],[0.96054684 0.76447876 0.98469919 0.66731107 0.79551645]
4666,cuda:0,Cora,poisoning,gca,aalp,availability,0.2,outputs,10,datasets,[0.76083286 0.69878292 0.49695739 0.83333331 0.62261754],[0.76987261 0.69918698 0.50135499 0.8295964  0.62499994]
4667,cuda:0,CiteSeer,poisoning,gca,dice,integrity,0.05,outputs,6,datasets,[0.91771506 0.84165752 0.80570799 0.86812538 0.8357529 ],[0.92571678 0.84860331 0.82045454 0.86467063 0.84198254]
